  QueueTimes | ServiceTimes | SojournTimes
     105.688 |        0.467 |      106.155
     105.757 |        0.439 |      106.196
     106.582 |        0.438 |      107.019
     106.860 |        0.442 |      107.302
     135.956 |       25.929 |      161.885
     108.172 |        0.469 |      108.641
     107.576 |        0.442 |      108.018
     107.938 |        0.442 |      108.380
     108.552 |        0.443 |      108.995
     120.884 |       74.199 |      195.083
     108.769 |        0.456 |      109.225
     109.419 |        0.446 |      109.865
     109.750 |        0.445 |      110.195
     110.558 |        0.442 |      111.000
     128.053 |       62.394 |      190.447
     110.963 |        0.470 |      111.433
     111.705 |        0.440 |      112.145
     112.483 |        0.442 |      112.925
     112.699 |        0.435 |      113.134
     132.872 |       58.678 |      191.550
     113.787 |        0.469 |      114.256
     114.520 |        0.445 |      114.966
     115.036 |        0.437 |      115.472
     113.968 |        0.439 |      114.408
     138.419 |       54.967 |      193.386
     115.408 |        0.468 |      115.876
     115.822 |        0.440 |      116.262
     116.447 |        0.437 |      116.884
     116.885 |        0.441 |      117.327
     145.678 |       47.231 |      192.909
     116.416 |        0.470 |      116.886
     116.288 |        0.486 |      116.774
     117.080 |        0.443 |      117.522
     117.400 |        0.433 |      117.833
     154.797 |       35.467 |      190.264
     116.656 |        0.459 |      117.115
     117.086 |        0.443 |      117.529
     116.461 |        0.440 |      116.901
     117.202 |        0.435 |      117.637
     156.670 |       39.607 |      196.278
     118.404 |        0.463 |      118.867
     119.251 |        0.440 |      119.691
     119.106 |        0.445 |      119.551
     119.375 |        0.440 |      119.815
     167.290 |       23.790 |      191.081
     120.154 |        0.469 |      120.623
     120.807 |        0.442 |      121.249
     121.559 |        0.439 |      121.998
     122.258 |        0.435 |      122.694
     172.715 |       20.013 |      192.728
     123.288 |        0.469 |      123.757
     123.435 |        0.437 |      123.872
     176.676 |       12.349 |      189.025
     123.422 |        0.469 |      123.891
     123.997 |        0.445 |      124.441
     183.510 |       16.630 |      200.140
     130.626 |        0.502 |      131.128
     131.296 |        0.477 |      131.773
     132.080 |        0.451 |      132.531
     132.491 |        0.461 |      132.952
     132.960 |        0.459 |      133.418
      86.026 |      112.916 |      198.942
     133.389 |        0.479 |      133.868
     133.768 |        0.490 |      134.258
     134.219 |        0.454 |      134.673
     134.766 |        0.447 |      135.214
     125.795 |       33.151 |      158.946
     135.806 |        0.471 |      136.277
     136.328 |        0.464 |      136.792
     137.160 |        0.456 |      137.616
     137.944 |        0.456 |      138.401
      99.419 |      101.377 |      200.796
     138.435 |        0.474 |      138.909
     138.584 |        0.455 |      139.039
     139.092 |        0.452 |      139.544
     139.332 |        0.439 |      139.771
     123.364 |       53.675 |      177.039
     139.836 |        0.477 |      140.313
     140.569 |        0.452 |      141.021
     141.242 |        0.440 |      141.682
     141.688 |        0.444 |      142.133
     113.368 |       56.473 |      169.841
     142.766 |        0.488 |      143.254
     142.403 |        0.442 |      142.845
     142.371 |        0.438 |      142.809
     143.064 |        0.442 |      143.506
     123.722 |       78.300 |      202.023
     146.635 |        0.481 |      147.116
     146.138 |        0.445 |      146.583
     145.990 |        0.452 |      146.441
     145.305 |        0.446 |      145.751
     134.334 |       62.579 |      196.913
     146.050 |        0.482 |      146.533
     146.874 |        0.443 |      147.316
     147.650 |        0.444 |      148.094
     148.268 |        0.449 |      148.717
     141.472 |       58.855 |      200.327
     148.818 |        0.471 |      149.288
     149.280 |        0.522 |      149.801
     150.074 |        0.444 |      150.518
     149.071 |        0.451 |      149.522
     142.089 |       67.122 |      209.211
     149.322 |        0.469 |      149.791
     150.097 |        0.443 |      150.540
     150.844 |        0.453 |      151.297
     151.441 |        0.438 |      151.879
     132.015 |       99.374 |      231.389
     152.083 |        0.469 |      152.552
     152.918 |        0.440 |      153.358
     152.606 |        0.449 |      153.055
     152.283 |        0.452 |      152.735
     141.140 |       83.723 |      224.863
     153.645 |        0.470 |      154.115
     154.141 |        0.443 |      154.584
     154.808 |        0.448 |      155.256
     155.199 |        0.445 |      155.643
     136.560 |      108.015 |      244.575
     154.427 |        0.460 |      154.887
     154.846 |        0.445 |      155.291
     154.611 |        0.442 |      155.053
     155.331 |        0.448 |      155.778
     152.594 |       76.358 |      228.951
     156.154 |        0.465 |      156.619
     155.960 |        0.438 |      156.398
     156.737 |        0.445 |      157.183
     157.301 |        0.437 |      157.738
     157.629 |       72.628 |      230.257
     157.382 |        0.463 |      157.845
     157.550 |        0.439 |      157.990
     157.244 |        0.448 |      157.692
     157.744 |        0.437 |      158.181
     153.051 |       92.904 |      245.955
     158.372 |        0.463 |      158.835
     159.190 |        0.444 |      159.634
     159.696 |        0.442 |      160.138
     160.399 |        0.438 |      160.838
     148.346 |      113.212 |      261.558
     159.426 |        0.484 |      159.910
     160.135 |        0.465 |      160.599
     160.200 |        0.444 |      160.644
     160.993 |        0.436 |      161.429
     159.526 |       97.612 |      257.138
     161.699 |        0.462 |      162.161
     161.212 |        0.448 |      161.660
     161.972 |        0.441 |      162.413
     162.761 |        0.444 |      163.205
     166.525 |       89.961 |      256.486
     162.310 |        0.473 |      162.784
     163.070 |        0.439 |      163.509
     163.788 |        0.438 |      164.226
     164.186 |        0.439 |      164.625
     190.993 |       42.241 |      233.234
     164.996 |        0.468 |      165.464
     165.401 |        0.440 |      165.841
     166.146 |        0.443 |      166.589
     164.286 |        0.442 |      164.728
     189.418 |       54.489 |      243.907
     164.650 |        0.468 |      165.117
     165.277 |        0.440 |      165.716
     165.775 |        0.438 |      166.213
     166.078 |        0.447 |      166.525
     196.949 |       46.851 |      243.800
     166.545 |        0.463 |      167.008
     167.201 |        0.441 |      167.641
     167.949 |        0.439 |      168.388
     168.225 |        0.447 |      168.672
     288.130 |        0.438 |      288.569
     169.061 |        0.462 |      169.523
     168.656 |        0.439 |      169.094
     169.124 |        0.451 |      169.576
     169.810 |        0.439 |      170.249
     189.202 |       52.477 |      241.679
     169.880 |        0.474 |      170.354
     170.446 |        0.444 |      170.889
     171.189 |        0.444 |      171.633
     171.470 |        0.436 |      171.905
     190.281 |       56.705 |      246.986
     171.979 |        0.482 |      172.460
     172.664 |        0.440 |      173.105
     172.857 |        0.439 |      173.296
     173.550 |        0.439 |      173.990
     215.594 |       45.958 |      261.552
     174.749 |        0.461 |      175.210
     175.190 |        0.443 |      175.633
     175.747 |        0.441 |      176.188
     176.401 |        0.438 |      176.840
     214.860 |       25.302 |      240.163
     177.746 |        0.476 |      178.222
     178.296 |        0.436 |      178.732
     177.670 |        0.437 |      178.107
     178.466 |        0.441 |      178.907
     210.482 |       46.105 |      256.586
     184.549 |        0.498 |      185.047
     185.382 |        0.469 |      185.851
     185.339 |        0.458 |      185.797
     185.644 |        0.448 |      186.092
     186.466 |        0.448 |      186.913
     187.188 |        0.457 |      187.646
     220.783 |       38.653 |      259.436
     187.945 |        0.500 |      188.445
     187.926 |        0.446 |      188.372
     188.219 |        0.444 |      188.664
     236.462 |       18.871 |      255.333
     189.025 |        0.491 |      189.515
     189.717 |        0.445 |      190.163
     190.254 |        0.450 |      190.704
     190.938 |        0.444 |      191.383
     237.991 |       23.353 |      261.345
     191.401 |        0.466 |      191.868
     192.060 |        0.455 |      192.515
     192.517 |        0.449 |      192.966
     192.024 |        0.443 |      192.467
     246.744 |       15.728 |      262.472
     192.889 |        0.469 |      193.358
     193.611 |        0.445 |      194.056
     194.333 |        0.440 |      194.773
     194.256 |        0.440 |      194.697
     254.424 |        8.113 |      262.538
     194.690 |        0.471 |      195.161
     194.529 |        0.449 |      194.978
     195.301 |        0.440 |      195.741
     195.562 |        0.461 |      196.024
     243.290 |       34.796 |      278.085
     196.729 |        0.471 |      197.199
     196.628 |        0.444 |      197.073
     196.915 |        0.439 |      197.354
     265.416 |        0.449 |      265.865
     239.256 |       49.786 |      289.041
     199.033 |        0.481 |      199.515
     199.814 |        0.451 |      200.265
     199.512 |        0.441 |      199.952
     199.886 |        0.449 |      200.335
     220.779 |        0.436 |      221.215
     200.331 |        0.492 |      200.823
     200.934 |        0.444 |      201.377
     201.648 |        0.438 |      202.087
     202.313 |        0.439 |      202.752
     189.308 |       80.903 |      270.210
     203.310 |        0.451 |      203.762
     202.529 |        0.444 |      202.973
     203.237 |        0.452 |      203.689
     203.312 |        0.438 |      203.750
     198.906 |       69.258 |      268.164
     202.755 |        0.467 |      203.223
     203.549 |        0.447 |      203.996
     204.034 |        0.440 |      204.474
     204.509 |        0.443 |      204.952
     209.981 |       45.574 |      255.555
     205.377 |        0.469 |      205.846
     205.996 |        0.450 |      206.447
     205.944 |        0.439 |      206.383
     206.703 |        0.439 |      207.142
     219.193 |       29.870 |      249.063
     206.713 |        0.468 |      207.182
     207.521 |        0.448 |      207.969
     208.132 |        0.438 |      208.571
     208.321 |        0.446 |      208.768
     221.358 |       38.161 |      259.519
     209.275 |        0.475 |      209.751
     210.060 |        0.439 |      210.499
     210.331 |        0.442 |      210.773
     210.075 |        0.438 |      210.512
     231.481 |       18.457 |      249.938
     210.724 |        0.471 |      211.195
     210.807 |        0.450 |      211.256
     211.478 |        0.444 |      211.922
     212.215 |        0.439 |      212.654
     223.030 |       54.746 |      277.776
     212.950 |        0.467 |      213.417
     213.723 |        0.445 |      214.168
     213.812 |        0.440 |      214.252
     214.354 |        0.438 |      214.793
     224.364 |       63.026 |      287.390
     214.356 |        0.466 |      214.822
     214.430 |        0.450 |      214.880
     215.147 |        0.440 |      215.587
     215.735 |        0.442 |      216.176
     241.769 |       23.312 |      265.081
     215.413 |        0.468 |      215.881
     216.055 |        0.437 |      216.492
     216.767 |        0.450 |      217.217
     216.821 |        0.438 |      217.259
     229.624 |       67.591 |      297.215
     218.228 |        0.470 |      218.697
     218.562 |        0.435 |      218.997
     219.143 |        0.450 |      219.592
     219.782 |        0.436 |      220.218
     254.453 |       11.887 |      266.340
     219.777 |        0.461 |      220.238
     219.744 |        0.444 |      220.188
     220.505 |        0.438 |      220.943
     219.905 |        0.444 |      220.349
     232.380 |       80.195 |      312.575
     220.748 |        0.469 |      221.217
     220.681 |        0.439 |      221.120
     220.656 |        0.439 |      221.095
     221.195 |        0.452 |      221.647
     259.195 |       16.509 |      275.704
     221.208 |        0.471 |      221.678
     221.391 |        0.445 |      221.836
     221.473 |        0.437 |      221.910
     221.822 |        0.436 |      222.258
     246.965 |       60.784 |      307.749
     223.046 |        0.459 |      223.505
     223.828 |        0.448 |      224.275
     224.593 |        0.445 |      225.037
     224.727 |        0.443 |      225.171
     261.275 |       29.049 |      290.324
     225.775 |        0.461 |      226.237
     226.056 |        0.446 |      226.502
     225.925 |        0.447 |      226.372
     226.696 |        0.442 |      227.138
     260.255 |       45.344 |      305.599
     226.698 |        0.459 |      227.157
     227.476 |        0.446 |      227.921
     228.178 |        0.440 |      228.618
     228.547 |        0.449 |      228.996
     267.050 |       37.730 |      304.780
     229.173 |        0.460 |      229.633
     230.012 |        0.443 |      230.455
     229.007 |        0.442 |      229.449
     229.280 |        0.445 |      229.725
     264.503 |       53.997 |      318.500
     230.184 |        0.466 |      230.650
     230.916 |        0.449 |      231.364
     231.453 |        0.448 |      231.901
     230.934 |        0.451 |      231.385
     259.365 |       78.299 |      337.665
     231.058 |        0.471 |      231.529
     231.453 |        0.450 |      231.903
     231.799 |        0.448 |      232.247
     232.116 |        0.439 |      232.555
     325.437 |       42.382 |      367.819
     233.456 |        0.473 |      233.929
     233.912 |        0.443 |      234.355
     234.675 |        0.439 |      235.114
     235.424 |        0.441 |      235.865
     302.079 |        0.456 |      302.535
     235.419 |        0.456 |      235.874
     236.049 |        0.440 |      236.489
     236.696 |        0.447 |      237.143
     236.306 |        0.452 |      236.757
     271.809 |       92.187 |      363.996
     235.281 |        0.478 |      235.760
     235.859 |        0.449 |      236.308
     236.103 |        0.444 |      236.547
     236.617 |        0.438 |      237.055
     198.382 |       96.461 |      294.843
     237.570 |        0.465 |      238.035
     238.069 |        0.439 |      238.508
     237.746 |        0.452 |      238.197
     238.510 |        0.441 |      238.952
     239.000 |        0.448 |      239.448
     239.830 |        0.441 |      240.271
     240.549 |        0.448 |      240.997
     241.222 |        0.438 |      241.660
     188.537 |      124.457 |      312.994
     241.878 |        0.480 |      242.358
     242.252 |        0.436 |      242.688
     243.073 |        0.437 |      243.510
     243.681 |        0.436 |      244.117
     319.052 |        0.508 |      319.560
     244.596 |        0.441 |      245.037
     245.355 |        0.446 |      245.801
     245.940 |        0.445 |      246.385
     246.741 |        0.442 |      247.183
     191.705 |      128.473 |      320.177
     246.180 |        0.460 |      246.641
     243.528 |        0.439 |      243.967
     244.138 |        0.440 |      244.577
     244.854 |        0.450 |      245.305
     204.728 |      120.456 |      325.184
     254.466 |        0.506 |      254.971
     255.000 |        0.464 |      255.464
     255.382 |        0.462 |      255.844
     206.065 |      124.745 |      330.810
     255.860 |        0.480 |      256.340
     256.364 |        0.455 |      256.818
     256.781 |        0.454 |      257.235
     257.054 |        0.458 |      257.512
     207.879 |      129.028 |      336.907
     257.365 |        0.470 |      257.835
     257.550 |        0.457 |      258.006
     258.136 |        0.447 |      258.582
     258.565 |        0.446 |      259.012
     256.014 |       21.331 |      277.345
     259.070 |        0.477 |      259.547
     259.923 |        0.445 |      260.368
     260.542 |        0.443 |      260.985
     261.276 |        0.446 |      261.722
     222.645 |      113.664 |      336.309
     261.813 |        0.457 |      262.270
     262.440 |        0.455 |      262.895
     263.236 |        0.448 |      263.683
     263.799 |        0.447 |      264.246
     240.085 |       81.982 |      322.067
     264.657 |        0.466 |      265.122
     265.139 |        0.452 |      265.591
     265.947 |        0.440 |      266.387
     266.714 |        0.440 |      267.154
     251.768 |       62.257 |      314.025
     267.721 |        0.469 |      268.191
     268.557 |        0.439 |      268.996
     268.132 |        0.444 |      268.576
     267.983 |        0.439 |      268.422
     258.930 |       54.537 |      313.467
     268.130 |        0.461 |      268.590
     268.437 |        0.448 |      268.885
     267.461 |        0.436 |      267.897
     268.195 |        0.441 |      268.635
     244.403 |       98.807 |      343.210
     269.062 |        0.470 |      269.532
     269.894 |        0.445 |      270.338
     269.231 |        0.453 |      269.684
     269.999 |        0.502 |      270.501
     244.118 |      111.103 |      355.221
     271.004 |        0.463 |      271.467
     271.150 |        0.451 |      271.601
     271.429 |        0.438 |      271.867
     271.678 |        0.448 |      272.125
     262.443 |       75.401 |      337.845
     271.777 |        0.462 |      272.240
     272.634 |        0.444 |      273.078
     273.365 |        0.449 |      273.815
     273.649 |        0.438 |      274.087
     274.609 |       51.678 |      326.287
     274.440 |        0.462 |      274.902
     275.249 |        0.443 |      275.692
     275.783 |        0.441 |      276.224
     276.081 |        0.444 |      276.525
     260.953 |       95.963 |      356.916
     276.391 |        0.477 |      276.868
     277.255 |        0.440 |      277.696
     278.024 |        0.440 |      278.463
     278.438 |        0.444 |      278.881
     287.120 |       40.484 |      327.604
     279.752 |        0.465 |      280.217
     279.574 |        0.690 |      280.263
     280.334 |        0.440 |      280.774
     280.826 |        0.445 |      281.271
     284.921 |       69.087 |      354.008
     285.509 |        0.515 |      286.024
     285.736 |        0.479 |      286.215
     269.428 |      109.368 |      378.796
     287.201 |        0.506 |      287.707
     286.493 |        0.539 |      287.032
     287.285 |        0.514 |      287.799
     287.130 |        0.475 |      287.604
     276.459 |      105.914 |      382.373
     288.017 |        0.517 |      288.534
     288.305 |        0.445 |      288.750
     288.760 |        0.444 |      289.205
     309.911 |       34.186 |      344.097
     289.291 |        0.480 |      289.772
     290.020 |        0.474 |      290.494
     290.172 |        0.444 |      290.616
     290.483 |        0.451 |      290.933
     290.778 |       90.455 |      381.232
     291.511 |        0.480 |      291.991
     292.415 |        0.458 |      292.873
     292.999 |        0.508 |      293.507
     293.805 |        0.445 |      294.250
     304.564 |       63.023 |      367.586
     293.662 |        0.499 |      294.162
     294.331 |        0.448 |      294.778
     294.968 |        0.445 |      295.413
     314.290 |       51.287 |      365.577
     295.782 |        0.474 |      296.255
     296.609 |        0.447 |      297.055
     297.102 |        0.450 |      297.552
     297.790 |        0.446 |      298.236
     321.573 |       39.561 |      361.134
     298.710 |        0.471 |      299.181
     299.551 |        0.482 |      300.032
     298.862 |        0.443 |      299.305
     299.601 |        0.442 |      300.043
     322.590 |       47.620 |      370.210
     299.350 |        0.472 |      299.823
     300.097 |        0.445 |      300.541
     300.782 |        0.447 |      301.229
     301.476 |        0.443 |      301.919
     331.719 |       31.888 |      363.607
     301.557 |        0.467 |      302.025
     302.010 |        0.443 |      302.453
     301.676 |        0.446 |      302.122
     301.795 |        0.442 |      302.237
     338.690 |       24.170 |      362.860
     299.861 |        0.472 |      300.333
     300.043 |        0.452 |      300.495
     300.155 |        0.444 |      300.599
     300.473 |        0.442 |      300.914
     345.525 |       20.537 |      366.062
     300.915 |        0.479 |      301.394
     300.476 |        0.458 |      300.935
     301.148 |        0.439 |      301.587
     300.121 |        0.439 |      300.560
     351.617 |       16.761 |      368.378
     300.555 |        0.467 |      301.021
     300.715 |        0.453 |      301.168
     301.537 |        0.439 |      301.976
     302.126 |        0.443 |      302.570
     358.069 |       13.044 |      371.113
     303.017 |        0.456 |      303.473
     303.490 |        0.457 |      303.948
     303.583 |        0.439 |      304.022
     303.790 |        0.437 |      304.227
     330.113 |       92.793 |      422.906
     301.560 |        0.471 |      302.031
     302.105 |        0.452 |      302.557
     302.252 |        0.438 |      302.691
     302.492 |        0.444 |      302.936
     372.752 |        0.508 |      373.260
     303.681 |        0.454 |      304.135
     303.348 |        0.452 |      303.800
     303.932 |        0.447 |      304.379
     303.601 |        0.443 |      304.044
     322.416 |       53.090 |      375.506
     304.491 |        0.460 |      304.951
     305.211 |        0.437 |      305.648
     305.831 |        0.445 |      306.276
     306.359 |        0.438 |      306.798
     343.012 |       17.588 |      360.600
     306.434 |        0.473 |      306.907
     306.911 |        0.436 |      307.347
     307.045 |        0.447 |      307.492
     307.168 |        0.440 |      307.608
     348.355 |       13.959 |      362.314
     307.781 |        0.468 |      308.250
     308.104 |        0.439 |      308.542
     308.766 |        0.441 |      309.207
